lat,lon,type
40.639995,46.339050,competitor
40.688130530087555,46.35228814930942,competitor
40.68702083480114,46.375527204174574,competitor
40.696967,46.374950,competitor
40.705671,46.366488,competitor
40.697332,46.357009,competitor
40.68176422482345,46.36232296818081,competitor
40.70985144740438,46.36712269558923,competitor
40.660912,46.340420,competitor
40.64765391103091,46.3739075561145,competitor
40.644512958500634,46.344169901569735,competitor
40.715510354612526,46.36919808454821,competitor
40.674912962811256,46.34291614263309,competitor
40.591753,46.320091,competitor
40.720589,46.399607,competitor
40.682654152203234,46.355966852856284,competitor
40.673112276851136,46.356629109734776,competitor
40.69490799903645,46.36624591570782,competitor
40.66610706742961,46.361184430837284,competitor
40.686575507383694,46.386988604846174,competitor
40.680183,46.358832,competitor
40.65614147037462,46.367216857759935,competitor
40.514488220214844,46.32265090942383,competitor
40.66232020663183,46.316486471004325,competitor
40.674658,46.334370,competitor
40.69802214603583,46.35498769205732,competitor
40.667885589623694,46.35421889072551,competitor
40.679356,46.350109,competitor
40.71877375410452,46.35380144423876,competitor
40.680022638664894,46.386754210882145,competitor
40.67983472562637,46.3608138940871,competitor
40.66543078042121,46.45306484976036,competitor
40.7086722,46.3559315,competitor
40.674790,46.369978,competitor
40.68655176009785,46.42680254923436,competitor
40.6024404,46.7798901,competitor
40.4210013,46.5704388,competitor
40.6350061,47.7579344,competitor
40.5806563,47.8065966,competitor
40.649875804889035,47.725107250830376,competitor
40.568960,47.766780,competitor
40.6578618,47.7514585,competitor
40.586315,47.6930619,competitor
40.650092,47.739047,competitor
40.6387758,47.7388978,competitor
40.615055084228516,48.01321792602539,competitor
40.580935,46.323174,competitor
40.58438055454058,46.32713979777223,competitor
40.70163449171468,46.28085693051547,competitor
40.019351,48.953950,competitor
40.0446401,48.9350715,competitor
Səyyar,Səyyar,competitor
39.8697496,48.0591736,competitor
39.8697496,48.0591736,competitor
39.7431265,48.0017707,competitor
39.705208,48.055671,competitor
39.860772,48.062889,competitor
40.744335,48.035809  ,competitor
40.785185755946756,48.148832691677796,competitor
40.79271532791891,48.169611422364035,competitor
40.780207899689216,48.158922848125826,competitor
40.732443,48.281610,competitor
40.78837644822651,48.14818636103082,competitor
40.11231758599875,46.04005736537025,competitor
39.41259555672917,45.1211206190765,competitor
40.32826396707835,48.14812618465529,competitor
40.34572111057594,48.14701402079077,competitor
40.351643,48.162422,competitor
40.345717,48.147349,competitor
40.380251,48.184177,competitor
40.336139,48.151694,competitor
40.115967,48.099909,competitor
40.303571,48.261652,competitor
40.256074,48.409077,competitor
38.7713032637467,48.420164802598414,competitor
38.765647163778816,48.85237758792672,competitor
38.85652510403561,48.7482181314667,competitor
38.69654083251953,48.81938171386719,competitor
38.75389236817951,48.85536031218073,competitor
38.759006,48.834747,competitor
38.75902994400665,48.839270827122306,competitor
38.782632,48.841864,competitor
38.75389236817951,48.85536031218073,competitor
38.75389236817951,48.85536031218073,competitor
38.877864837646484,48.80789566040039,competitor
39.0230945,48.6689756,competitor
39.026735,48.664782,competitor
40.757251,47.082679,competitor
40.77265114913743,47.047365815237264,competitor
40.77271892480843,47.02302420763618,competitor
40.76156509641441,47.05873221201858,competitor
40.769875,46.998646,competitor
40.762267728097456,47.04789145909993,competitor
40.75679684607236,47.06375321857951,competitor
40.771339,47.041057,competitor
40.767829,47.056671,competitor
40.7695367025998,46.98956992471116,competitor
40.767231,47.045919,competitor
40.5088266,46.8130938,competitor
39.225676,45.406456,competitor
39.201103,45.412581,competitor
39.208671,45.407789,competitor
39.217378,45.408321,competitor
39.188050,45.378157,competitor
39.220879,45.407274,competitor
39.200934,45.421690,competitor
39.202626,45.410540,competitor
39.193341,45.409979,competitor
39.217445,45.402140,competitor
39.3762951,49.2478822,competitor
39.38552138836381,49.24320310011082,competitor
40.389364,49.850059,competitor
40.3962291,49.8755532,competitor
40.4081377,49.8702131,competitor
40.39030628769046,49.84648598972087,competitor
40.399363,49.855252,competitor
40.413547393954175,49.85578457315257,competitor
40.425189,49.906662,competitor
40.415868986129276,49.86867514517272,competitor
40.39478087355298,49.9500376529113,competitor
40.416694,49.908860,competitor
40.39602220254467,49.843002459137416,competitor
40.411293,49.896965,competitor
40.385283,49.850846,competitor
40.372273,49.836737,competitor
40.396672,49.815462,competitor
40.417322,49.822512,competitor
40.40681521433774,49.81293513798374,competitor
40.398583,49.839810,competitor
40.372165,49.836578,competitor
40.379028,49.844066,competitor
40.401234,49.831350,competitor
40.393318,49.843006,competitor
40.409972,49.819026,competitor
40.419242,49.933865,competitor
40.4000943,49.9389424,competitor
40.403811,49.959784,competitor
40.405737,49.947720,competitor
40.3924261,49.8942294,competitor
40.39774325650495,49.955289899635524,competitor
40.409342,49.956267,competitor
40.412667,49.933928,competitor
40.415972,49.939291,competitor
40.4209338,49.9249186,competitor
40.403280,49.940502,competitor
40.3861780131973,49.905875597114246,competitor
40.41491831036991,49.927172865974775,competitor
40.413225,49.949429,competitor
40.40292,49.895034,competitor
40.397263,49.953151,competitor
41.03188412206423,47.60547318863613,competitor
40.93882029457601,47.600632655273365,competitor
41.064666,47.463550,competitor
41.06776302854087,47.46166590695176,competitor
41.07513162361538,47.46630194724633,competitor
40.97129721343012,47.48912400230216,competitor
38.908166,46.021242,competitor
38.945438,45.826706,competitor
40.455673,50.337098,competitor
40.468143,50.326045,competitor
40.45951461791992,50.33545684814453,competitor
40.226955,49.575993,competitor
40.32605743408203,49.74203109741211,competitor
40.26524907348759,49.66529621561048,competitor
40.166751861572266,49.46155548095703,competitor
39.95484161376953,49.408084869384766,competitor
40.226876,49.583904,competitor
40.32728576660156,49.71882629394531,competitor
40.296492,49.752394,competitor
39.967448,49.409069,competitor
40.34317398071289,49.751800537109375,competitor
40.08033752441406,49.4132080078125,competitor
40.083529059362924,49.41202043201628,competitor
40.299558085073855,49.66176516206742,competitor
40.32234573364258,49.73484420776367,competitor
40.283416748046875,49.7291259765625,competitor
41.41997213788232,46.91745062045867,competitor
41.43002805615341,46.958456888706884,competitor
41.415880579418754,46.90333256762513,competitor
41.390415,46.745077,competitor
41.089988,45.358857,competitor
41.096981,45.377598,competitor
41.094810945647815,45.365615596889,competitor
41.089427,45.352479,competitor
41.240084496571846,45.263357940062775,competitor
41.13504031365082,45.266065341406026,competitor
41.09803950538207,45.342922309969794,competitor
41.22004754785183,45.12276684184158,competitor
41.096924507411124,45.35013761924103,competitor
41.097373,45.377244,competitor
41.103200,45.338827,competitor
40.981172,47.848992,competitor
40.9767587,47.8532103,competitor
40.8605022,47.7572106,competitor
40.9397161,47.6675996,competitor
40.945222,47.944572,competitor
40.97713211018328,47.84559539486955,competitor
40.84321652024895,47.727200647150994,competitor
40.9281958,47.801864,competitor
40.928872,47.801910,competitor
40.080623,49.413528,competitor
40.53514055786753,48.913971206905494,competitor
41.362346,48.528652,competitor
41.357189,48.493482,competitor
41.41895299584495,48.41726102389853,competitor
41.430196,48.441192,competitor
39.88524638919933,48.53784214857403,competitor
39.938093,48.364036,competitor
39.938093,48.364036,competitor
40.011417,48.470944,competitor
40.00424833500348,48.47037871300628,competitor
41.201596,48.981878,competitor
41.2000261,48.9846549,competitor
41.20963869417298,48.9966102775522,competitor
41.2595909,48.9025509,competitor
40.42174240141368,49.96990174653606,competitor
40.55756251609222,50.00794099965487,competitor
40.545716,49.916783,competitor
40.480817,49.986323,competitor
40.430535,49.957662,competitor
40.525772,49.995601,competitor
40.554935,50.022777,competitor
40.547473,49.911127,competitor
40.444828,49.943353,competitor
40.410986,49.968736,competitor
40.5651774,50.031049,competitor
40.442007,49.977136,competitor
40.557957,49.887773,competitor
40.491417,49.954422,competitor
40.420949,49.969015,competitor
40.529252,50.011019,competitor
40.459132,49.922743,competitor
40.52841304745526,49.99775520877097,competitor
40.45691,49.98757,competitor
40.506841,49.975514,competitor
40.529156,49.874017,competitor
40.491643,49.944678,competitor
40.5436976893416,49.986414848985625,competitor
40.500197,49.962166,competitor
40.532793,50.004612,competitor
40.47518200469756,49.94492408373571,competitor
40.468433,50.014513,competitor
40.42310738251768,49.95607702855947,competitor
40.436554,49.959343,competitor
40.465812,49.945362,competitor
40.44219166561668,49.94242759789886,competitor
39.406574,45.571739,competitor
39.454915,45.682375,competitor
39.5941935,48.9035331,competitor
39.769696655130055,48.97645606869309,competitor
39.584365,48.971827,competitor
39.589979,48.979980,competitor
40.63758470739361,48.643366305560974,competitor
40.639797,48.639261,competitor
40.638080,48.636420,competitor
40.492518,48.680252,competitor
40.59005567252837,48.78277059720461,competitor
40.706744204493546,48.63381503841992,competitor
40.601502,48.685747,competitor
40.62618985492619,48.64697936760638,competitor
40.58859686756416,48.710497177489636,competitor
40.7883727,46.3221531,competitor
40.76619506836712,46.40602189588147,competitor
40.926711261387624,46.30477480589314,competitor
40.371540,49.8366995,competitor
40.339497,49.805836,competitor
40.351064,49.810626,competitor
40.328854,49.818527,competitor
40.30629905393148,49.82161226889155,competitor
40.371540,49.8366995,competitor
40.318558,49.821734,competitor
40.3532548,49.810131,competitor
40.367878,49.835853,competitor
40.370140,49.834495,competitor
39.705024,44.882971,competitor
39.715318,44.880348,competitor
40.8576279,47.2439433,competitor
41.20065640081308,47.192696888477144,competitor
41.1575006,47.1797249,competitor
41.2035946,47.1789536,competitor
41.2021738,47.1778313,competitor
41.204403,47.167895,competitor
41.2011884,47.168241,competitor
40.8756585,47.3442316,competitor
41.1649494,47.1826243,competitor
40.9760921,47.1216961,competitor
41.2710919,47.0121229,competitor
41.170646079723674,47.167501608026996,competitor
41.1808773,47.2397094,competitor
41.3271077,47.1143002,competitor
40.9903792,47.0829386,competitor
41.2266250886393,47.18036562362362,competitor
41.2117144,47.1336442,competitor
40.91224174293924,45.849760757744306,competitor
40.83009862611042,46.02020803764185,competitor
40.82791863759396,46.03316042503847,competitor
40.8270830,46.0275570,competitor
40.78054386242497,46.10962366307333,competitor
40.80845508143643,46.011625364971025,competitor
40.877960046983134,46.02822894818403,competitor
40.673725,45.949518,competitor
40.906036376953125,46.18333435058594,competitor
40.90403131093439,45.88809050306273,competitor
40.83558185619012,46.14895179949743,competitor
40.844334551049386,46.0214808261822,competitor
40.84469985961914,46.21489334106445,competitor
40.86807171178731,46.035563324060746,competitor
40.736359349152686,45.876675387982445,competitor
40.88614001331207,45.823961127058915,competitor
40.86296463012695,46.1319694519043,competitor
40.75804138183594,46.13218307495117,competitor
40.840772,46.039142,competitor
40.816968,46.013744,competitor
39.502980,45.025777,competitor
39.555615,44.983507,competitor
39.550345,44.981579,competitor
39.556266,44.985170,competitor
39.93533797580885,48.9277584293474,competitor
39.9639619,48.9498982,competitor
39.96962896717166,48.943344837480076,competitor
39.9603401,48.9456314,competitor
41.0681426,49.1190027,competitor
41.0868391,49.10217,competitor
40.593644,49.678000,competitor
40.568932,49.691457,competitor
40.54812093252883,49.712974291484116,competitor
40.57915557687467,49.69343567439931,competitor
40.595535,49.584639,competitor
40.564651,49.675762,competitor
40.593644,49.678000,competitor
40.593644,49.678000,competitor
40.61885800632254,49.586052225107245,competitor
40.560942,49.708619,competitor
40.619089,49.562501,competitor
40.584182,49.679436,competitor
40.5658478432792,49.62710993544676,competitor
40.593644,49.678000,competitor
40.562602,49.684419,competitor
40.593644,49.678000,competitor
40.583646,49.676909,competitor
40.556408,49.639655,competitor
40.590456827159166,49.665493378093814,competitor
40.61296717612092,49.59232415612692,competitor
40.557397,49.587704,competitor
40.60041914443382,49.633033246771234,competitor
40.584838,49.666696,competitor
40.564045,49.708687,competitor
40.58327291972072,49.674347179299666,competitor
40.56568705898096,49.69668206177609,competitor
40.5801370895433,49.68770429648758,competitor
40.56370295833912,49.69660702468112,competitor
40.638913,49.539608,competitor
40.56987518467765,49.675234217331294,competitor
40.5683442217651,49.69212633877863,competitor
40.556300,49.609900,competitor
40.359425,50.071050,competitor
40.371024,49.978146,competitor
40.424564,50.102718,competitor
40.3796364,49.9805445,competitor
40.346833,49.990538,competitor
40.4125877,50.0025804,competitor
40.4162485,49.9679667,competitor
40.3756627,50.0855809,competitor
40.38362669876616,49.98257632582618,competitor
40.401503,49.978186,competitor
40.358718436343935,49.97771222518275,competitor
40.39552044995272,50.33845869512729,competitor
40.420900,49.997200,competitor
40.398562,49.976395,competitor
40.43295761125316,50.03292205500093,competitor
40.36576372616282,50.2140806361463,competitor
40.4488784,50.1610618,competitor
40.365346,50.223002,competitor
40.393168,49.981710,competitor
40.385567,49.977402,competitor
40.360341,50.075640,competitor
40.433184,49.983698,competitor
40.391983,49.972153,competitor
40.311059,50.003728,competitor
40.42225998815181,49.987756393493,competitor
39.758028,46.744986,competitor
39.762900,46.748172,competitor
40.348474572132915,46.93084437113342,competitor
40.3421718,46.9310682,competitor
40.92818093292794,45.81789255357261,competitor
40.9668139,45.6559002,competitor
40.99266228364854,45.617062286730686,competitor
40.9867950,45.6043400,competitor
40.946900,45.741577,competitor
40.90065812603951,45.74772221553863,competitor
40.980921,45.631120,competitor
41.04345566976774,45.649950107518286,competitor
41.022179838902986,45.6074418253336,competitor
40.936166475088335,45.80047298422321,competitor
40.904474,45.771252,competitor
40.505089324416296,47.658295254137954,competitor
40.505089324416296,47.658295254137954,competitor
40.51716706554899,47.660804530512515,competitor
40.51434285254126,47.64981570013317,competitor
40.494637072964125,47.664796648508165,competitor
41.46372432119405,48.801711016277196,competitor
41.75776526118335,48.58542538868048,competitor
41.45830609370114,48.80237485368127,competitor
41.43831975743837,48.80104403591704,competitor
41.622576,48.686001,competitor
41.564982,48.720352,competitor
41.447905917890296,48.79538092732107,competitor
41.63116236931206,48.68173254694367,competitor
39.82279396846413,46.76207734060297,competitor
40.396078,49.843044,competitor
40.361758,49.963030,competitor
40.361348,49.956503,competitor
40.377972,49.959938,competitor
40.376554,49.960465,competitor
40.369442966270874,49.95565743010633 ,competitor
40.378044,49.865506,competitor
40.367433,49.959763,competitor
40.38556199991127,49.94423270042216,competitor
40.38383137823616,49.87024356170516,competitor
40.372182,49.952682,competitor
40.3791493,49.8786948,competitor
40.3791493,49.8786948,competitor
40.381100,49.965156,competitor
40.363272,49.934508,competitor
40.3584964,49.9426746,competitor
40.3791493,49.8786948,competitor
40.362782,49.969740,competitor
40.36000237671684,49.96998251947099,competitor
40.366632,49.962392,competitor
40.392393,49.953553,competitor
40.38051641422077,49.86255735170676,competitor
40.365718,49.944938,competitor
40.381128,49.869159,competitor
40.52058792114258,50.04142379760742,competitor
40.48192158158108,50.15694577703763,competitor
40.51689963143232,50.10228723917505,competitor
40.52771759033203,50.097679138183594,competitor
40.4961051940918,50.198326110839844,competitor
40.49152013344613,50.128911612990876,competitor
40.48486675015568,50.192971295497784,competitor
40.47160910262088,50.10430247644211,competitor
40.487765483014805,50.13811918080828,competitor
40.5235595703125,50.09986114501953,competitor
40.5166194,50.1130179,competitor
40.419333,50.261524,competitor
40.52619628304033,50.06774970038911,competitor
40.440682,50.013566,competitor
40.490966796875,50.14175033569336,competitor
40.4231071472168,50.10382080078125,competitor
40.462781,50.082981,competitor
40.3653896,50.2947934,competitor
40.45683582893795,50.069529558118816 ,competitor
40.375587463378906,50.285831451416016,competitor
40.456015862308035,49.73619548595569,competitor
40.484856,49.781844,competitor
40.454525,49.744976,competitor
40.471957,49.740496,competitor
39.905333492072145,46.7994996923394,competitor
39.517771626926155,47.03089620531888,competitor
38.90725748651939,48.239932215420154,competitor
40.390197,49.793972,competitor
40.369403,49.810091,competitor
40.399647,49.805971,competitor
40.400967,49.821943,competitor
40.4062887,49.8059686,competitor
40.37450472475061,49.81907753239535,competitor
40.3774733,49.8124621,competitor
40.39734649658203,49.79703903198242,competitor
40.374094,49.813858,competitor
40.377284,49.791020,competitor
40.61687315702286,47.15165656286499,competitor
40.50497091110216,47.093229336233456,competitor
40.613915,47.1460189,competitor
40.7138616,47.218187,competitor
40.60600865876309,47.14564856945071,competitor
40.63159542229465,46.98894310886099,competitor
40.725308,48.405816,competitor
41.56996536254883,46.70876693725586,competitor
41.6246727,46.6375315,competitor
41.494300842285156,46.62809371948242,competitor
41.60919600703392,46.635125665649575,competitor
41.63183691649234,46.65072977318418,competitor
41.640348,46.651785,competitor
41.5511772,46.4214668,competitor
41.53632705029023,46.701540684114654,competitor
41.61407356903221,46.655470100269326,competitor
41.629904,46.644284,competitor
39.17919052219719,46.760592871258176,competitor
40.22839913427785,47.70688333090458,competitor
40.211953133379446,47.70898468248254,competitor
40.22375438793309,47.576661530982406,competitor
40.12119543824745,47.86790454379405,competitor
40.388302,49.82439,competitor
40.41774427731688,49.90836859799611,competitor
40.3807175,49.8634624,competitor
40.425592,49.842635,competitor
40.407242,49.811661,competitor
40.384804,49.954494,competitor
40.4129563,49.853611,competitor
40.369698,49.839626,competitor
40.372036,49.836678,competitor
40.402200,49.873241,competitor
40.377341,49.849451,competitor
40.419455,49.933968,competitor
40.3488352,49.8360056,competitor
40.424931,49.959164,competitor
40.389328,49.882416,competitor
40.397069,49.801439,competitor
40.430256,49.986922,competitor
40.37400208633886,49.819266096084036,competitor
40.580589,49.681780,competitor
40.051826247641216,47.444376604761956,competitor
40.644077,47.475788,competitor
41.111888,45.440918,competitor
40.567467,48.402222,competitor
41.719612,46.415669,competitor
40.372044,47.126541,competitor
39.455777,48.545321,competitor
39.2122248,48.504708,competitor
40.524254,46.080952,competitor
40.525566,45.812313,competitor
40.675659,46.358486,competitor
40.680520,46.358100,competitor
40.403295,49.854145,competitor
40.605344,46.785962,competitor
40.649455,47.748114,competitor
40.5884722,46.3177778,competitor
40.031333,48.935333,competitor
40.465714,50.052151,competitor
39.844395,47.986908,competitor
40.787579,48.146694,competitor
40.343666,48.157539,competitor
38.753909,48.855414,competitor
39.035248,48.668652,competitor
40.487396,50.161011,competitor
40.76657397925422,47.058333177765526,competitor
39.21255,45.40795,competitor
41.075140,47.466616,competitor
40.455276,50.337276,competitor
41.419292,46.921598,competitor
41.089900,45.3589100,competitor
40.977936,47.846554,competitor
41.363458,48.522153,competitor
39.937862321630135,48.36398497221913,competitor
41.212433,48.986492,competitor
39.605377,48.985332,competitor
40.63248586370292,48.63315617164039,competitor
40.757492,46.399326,competitor
40.3740776,49.84202332,competitor
41.205125,47.177632,competitor
40.830095,46.020204,competitor
39.934551,48.917912,competitor
41.075969,49.113477,competitor
40.593892,49.678295,competitor
40.339886,46.932442,competitor
40.992667,45.616973,competitor
40.509697,47.65937,competitor
41.471161,48.809338,competitor
39.81634804205688,46.75202130372225,competitor
40.37918,49.87869,competitor
40.4486008,49.7500943,competitor
40.570368,49.690033,competitor
40.613266,47.14846,competitor
41.6288793,46.6413267,competitor
40.2183625883016,47.70675685132114,competitor
41.43002805615341,46.958456888706884,competitor
40.64464509611075,47.47541481995137,competitor
40.64464509611075,47.47541481995137,competitor
40.58848930299931,46.31781200496325,competitor
39.954087203639475,48.94529953145344,competitor
40.031326,48.935543,competitor
41.089988,45.358857,competitor
40.981172,47.848992,competitor
40.42544705254884,49.99476587212442,competitor
40.385005,49.971756,competitor
40.360714,50.079949,competitor
40.43012600743132,49.98685000312504,competitor
40.43012600743132,49.98685000312504,competitor
40.785185755946756,48.148832691677796,competitor
41.362896864278156,48.52212912027352,competitor
41.362896864278156,48.52212912027352,competitor
40.017367,48.476843,competitor
39.638275,46.552526,competitor
40.495197,49.759883,competitor
40.490859057376916,49.75487170906055,competitor
40.478819,49.753169,competitor
40.99266228364854,45.617062286730686,competitor
40.9981450,45.657059,competitor
41.2115994,48.998091,competitor
41.207591,48.801868,competitor
40.03171872968408,47.45169725321251,competitor
40.505089324416296,47.658295254137954,competitor
38.75796435845418,48.85431794806813,competitor
39.035048,48.669059,competitor
41.457071638868086,48.794027349410825,competitor
41.457071638868086,48.794027349410825,competitor
39.8163286210201,46.752053354036015,competitor
40.762245,47.067538,competitor
40.762245,47.067538,competitor
41.112116,45.440646,competitor
40.412404,49.954474,competitor
40.41846821963565,49.96585292301883,competitor
40.424814,49.959092,competitor
40.424814,49.959092,competitor
40.446807,49.934971,competitor
40.424814,49.959092,competitor
40.472677,49.947573,competitor
40.436312,49.930275,competitor
40.439081,49.939152,competitor
40.42101975299624,49.969111063659135,competitor
40.567539,48.399806,competitor
39.22071925365035,45.41228232087287,competitor
39.205957,45.424426,competitor
39.21244829659379,45.406518085929584,competitor
39.19482854418544,45.42999469590923,competitor
39.19885164397089,45.416940881770394,competitor
39.210344,45.409007,competitor
39.191190,45.447486,competitor
39.21261274583827,45.4079758807977,competitor
39.21261274583827,45.4079758807977,competitor
39.22111263375236,45.40476702853944,competitor
40.387924,49.866940,competitor
40.3791493,49.8786948,competitor
40.372913,49.944703,competitor
40.3848192,49.863234,competitor
40.374662,49.944575,competitor
40.387791,49.873824,competitor
40.388477,49.877889,competitor
40.378991784669445,49.87547653319742,competitor
40.370930,49.953829,competitor
40.394847,49.958643,competitor
40.363397,49.960477,competitor
40.386636,49.964723,competitor
40.355464,49.953263,competitor
40.392745,49.914431,competitor
40.36808282056749,49.93875399331564,competitor
40.379213,49.879039,competitor
40.417581,49.908305,competitor
40.34260236400333,49.96914311431556,competitor
40.380932,49.863842,competitor
40.378209,49.955839,competitor
40.383320570901375,49.890207214942464,competitor
39.597176,48.9853172,competitor
40.412773,49.853899,competitor
40.403239,49.854116,competitor
40.428001,49.897939,competitor
40.402387,49.835848,competitor
40.39725330793839,49.86978217722192,competitor
40.393887,49.862502,competitor
40.399636,49.850539,competitor
40.389171583025764,49.85744185513864,competitor
40.412492,49.845384,competitor
40.411042,49.861069,competitor
40.403353,49.854161,competitor
40.411036,49.857585,competitor
40.402200,49.873241,competitor
40.402200,49.873241,competitor
40.400268,49.852213,competitor
40.3990627,49.8350717,competitor
40.402058,49.869731,competitor
40.402058,49.869731,competitor
40.402058,49.869731,competitor
40.374042,47.123039,competitor
40.394167,47.124167,competitor
40.632682,48.633041,competitor
40.613752,48.665060,competitor
39.4557586,48.5452351,competitor
40.76619506836712,46.40602189588147,competitor
40.371540,49.8366995,competitor
40.348750,49.835861,competitor
40.371540,49.8366995,competitor
40.371540,49.8366995,competitor
40.366028,49.831822,competitor
40.338415,49.807376,competitor
40.329151,49.818423,competitor
40.374854,49.843493,competitor
40.374048,49.846533,competitor
40.342512,49.839394,competitor
40.374027,49.842046,competitor
40.374027,49.842046,competitor
40.358210,49.836562,competitor
40.35106235643215,49.83270188361338,competitor
40.370972,49.849891,competitor
40.369065726869565,49.82765619608971,competitor
40.368678,49.840181,competitor
40.399068,49.830821,competitor
40.3773331,49.8496991,competitor
40.380264,49.849622,competitor
40.401478,49.810843,competitor
40.398077,49.813835,competitor
40.395064,49.828103,competitor
40.393696,49.794576,competitor
40.383959,49.837863,competitor
40.38099925409084,49.84448618926151,competitor
40.38508766296593,49.844492075089924,competitor
40.37814582801456,49.846201001139846,competitor
40.394587,49.834014,competitor
40.372273,49.836737,competitor
40.41179607841979,49.812358004930594,competitor
40.3773331,49.8496991,competitor
40.379162,49.857386,competitor
40.407115,49.811858,competitor
40.407115,49.811858,competitor
40.371973,49.836047,competitor
40.379126,49.846945,competitor
40.375555,49.859117,competitor
40.377333,49.849699,competitor
40.377333,49.849699,competitor
40.37590642840482,49.85106933088325,competitor
40.379039,49.846813,competitor
40.393859446737,49.835175517010924,competitor
40.372273,49.836737,competitor
40.428844,49.852414,competitor
40.418533,49.797843,competitor
40.419644,49.846714,competitor
40.425370,49.842855,competitor
40.447821,49.777402,competitor
40.429386,49.887397,competitor
40.418589,49.847733,competitor
40.425370,49.842855,competitor
40.422045,49.798869,competitor
40.4410125182917,49.8082949899416,competitor
40.4648083,50.0516789,competitor
40.48622087765167,50.16677931047352,competitor
40.4875177,50.1591142,competitor
40.462700,50.049471,competitor
40.417602400305285,50.10794818339571,competitor
40.474420,50.109470,competitor
40.49036870664834,50.14838320090493,competitor
40.5916485582322,49.98583805577762,competitor
40.510589599609375,50.13028335571289,competitor
40.449762,50.088291,competitor
40.4875177,50.1591142,competitor
40.464140,50.051627,competitor
40.462700,50.049471,competitor
40.464140,50.051627,competitor
40.4911079,50.1542121,competitor
40.465292872023326,50.05242882157553,competitor
40.461190,49.727606,competitor
40.44917978916914,49.75045339667672,competitor
40.44917978916914,49.75045339667672,competitor
40.4557660,49.7413620,competitor
39.212265,48.505136 ,competitor
