lat,lon,type,company,name
40.571022,49.733873,competitor,abb,2 nömrəli Şəhər Xəstəxanası
40.457074,49.987833,competitor,abb,21 nömrəli Birləşmiş Şəhər Xəstəxanası
40.387726,49.947155,competitor,abb,22 nömrəli Birləşmiş Şəhər xəstəxanası
40.222630,49.575708,competitor,abb,23 nömrəli Birləşmiş Şəhər Xəstəxanası
40.372673,49.975644,competitor,abb,24 nömrəli Birləşmiş Şəhər Xəstəxanası (keçmiş 31poliklinikası)
40.491137,50.154163,competitor,abb,26 nömrəli Birləşmiş Şəhər Xəstəxanası
40.561945,50.028300,competitor,abb,28 nömrəli Birləşmiş Şəhər Xəstəxanası
40.449690,50.089581,competitor,abb,29 nömrəli Birləşmiş Şəhər Xəstəxanası
40.410913,50.009834,competitor,abb,3 nömrəli Doğum Evi
40.442560,49.942438,competitor,abb,3 nömrəli Şəhər klinik Xəstəxanası
40.442570,49.942460,competitor,abb,3 nömrəli Şəhər klinik Xəstəxanası
40.442601,49.942443,competitor,abb,3 nömrəli Şəhər klinik Xəstəxanası
40.442598,49.942453,competitor,abb,3 nömrəli Şəhər klinik Xəstəxanası
40.665362,46.351931,competitor,abb,3 nömrəli Şəhər Poliklinikası
40.620319,49.559648,competitor,abb,3 nömrəli Şəhər Xəstəxanası
40.375448,49.858767,competitor,abb,3 nömrəli Uşaq Xəstəxanası
40.496920,50.194747,competitor,abb,31 nömrəli Birləşmiş Şəhər Xəstəxanası
40.396670,49.895039,competitor,abb,32 nömrəli Birləşmiş Şəhər Xəstəxanası
40.321200,49.735688,competitor,abb,4 nömrəli Birləşmiş Uşaq Xəstəxanası
40.322585,49.727134,competitor,abb,4 nömrəli Doğum Evi
40.605726,49.657873,competitor,abb,4 nömrəli Şəhər Xəstəxanası
40.343547,49.839141,competitor,abb,5 nömrəli Doğum Evi
40.403450,49.862233,competitor,abb,5 nömrəli Şəhər klinik Xəstəxanası
40.403341,49.862270,competitor,abb,5 nömrəli Şəhər klinik Xəstəxanası
40.403341,49.862270,competitor,abb,5 nömrəli Şəhər klinik Xəstəxanası
40.389774,49.840661,competitor,abb,5 nömrəli Şəhər Poliklinikası
40.426455,49.962045,competitor,abb,5 nömrəli Uşaq Yolxucu Xəstəxanası
40.397850,49.859218,competitor,abb,6 nömrəli Uşaq Klnik Xəstəxanası
40.537550,49.996168,competitor,abb,7 nömrəli Birləşmiş Şəhər Xəstəxanası
40.537562,49.996136,competitor,abb,7 nömrəli Birləşmiş Şəhər Xəstəxanası
40.414312,49.930657,competitor,abb,7 nömrəli Doğum Evi
40.392124,49.860172,competitor,abb,7 nömrəli Uşaq Yoluxucu Xəstəxanası
40.550781,49.995504,competitor,abb,8 nömrəli Birləşmiş Şəhər Xəstəxanası
40.427907,49.986354,competitor,abb,8 nömrəli Birləşmiş Uşaq Xəstəxanası (2014 ildən)
40.295291,49.659962,competitor,abb,9 nömrəli Birləşmiş Şəhər Xəstəxanası
40.459005,49.739665,competitor,abb,Abşeron Rayon Mərkəzi Xəstəxanası
40.157607,47.167415,competitor,abb,Ağdam Rayon Mərkəzi Xəstəxanası
40.647092,47.491600,competitor,abb,Ağdaş Rayon Mərkəzi Xəstəxanası
41.112000,45.439831,competitor,abb,Ağstafa Rayon Mərkəzi Xəstəxanası
40.403634,49.804400,competitor,abb,Ak. M.Ə.Mirqasımov adına Respublika Klinik Xəstəxanası
40.403634,49.804400,competitor,abb,Ak. M.Ə.Mirqasımov adına Respublika Klinik Xəstəxanası
40.403634,49.804400,competitor,abb,Ak. M.Ə.Mirqasımov adına Respublika Klinik Xəstəxanası
40.403634,49.804400,competitor,abb,Ak. M.Ə.Mirqasımov adına Respublika Klinik Xəstəxanası
40.403768,49.861705,competitor,abb,Akademik C.M.Abdullayev adına Elmi-Tədqiqat Kardiologiya İnstitutu
40.369439,49.833197,competitor,abb,Akademik Mirməmməd Cavadzadə adına Respublika Kliniki Uroloji Xəstəxanası
40.369439,49.833197,competitor,abb,Akademik Mirməmməd Cavadzadə adına Respublika Kliniki Uroloji Xəstəxanası
38.444716,48.877626,competitor,abb,Astara Rayon Mərkəzi Xəstəxanası
40.396972,49.841418,competitor,abb,B.Ə.Eyvazov adına Elmi-Tədqiqat Hematologiya və Transfuziologiya İnstitutu
40.396972,49.841418,competitor,abb,B.Ə.Eyvazov adına Elmi-Tədqiqat Hematologiya və Transfuziologiya İnstitutu
41.703307,46.426109,competitor,abb,Balakən Rayon Mərkəzi Xəstəxanası
39.776368,47.617542,competitor,abb,Beyləqan Rayon Mərkəzi Xəstəxanası
40.390202,47.132820,competitor,abb,Bərdə Müalicə Diaqnostika Mərkəzi
39.466298,48.543021,competitor,abb,Biləsuvar Rayon Mərkəzi Xəstəxanası
40.371731,47.130412,competitor,abb,Birləşmiş Uşaq Xəstəxanası
39.206489,48.526757,competitor,abb,Cəlilabad Müalicə Diaqnostika Mərkəzi
39.216439,48.502423,competitor,abb,Cəlilabad Rayon Mərkəzi Xəstəxanası
40.524317,46.079096,competitor,abb,Daşkəsən Rayon Mərkəzi Xəstəxanası
40.420313,49.946484,competitor,abb,Elmi-Tədqiqat Ağciyər Xəstəlikləri İnstitutu
40.420313,49.946484,competitor,abb,Elmi-Tədqiqat Ağciyər Xəstəlikləri İnstitutu
40.377718,49.819092,competitor,abb,Elmi-Tədqiqat Mamalıq və Ginekologiya İnstitutu
40.377718,49.819092,competitor,abb,Elmi-Tədqiqat Mamalıq və Ginekologiya İnstitutu
40.383892,49.852590,competitor,abb,Elmi-Tədqiqat Tibbi Bərpa İnstitutu
40.396922,49.839707,competitor,abb,Elmi-Tədqiqat Travmatologiya və Ortopediya İnstitutu
40.396922,49.839707,competitor,abb,Elmi-Tədqiqat Travmatologiya və Ortopediya İnstitutu
40.436729,49.843816,competitor,abb,Ə.D.Məlikov adına 6 nömrəli Birləşmiş Şəhər Xəstəxanası
40.436760,49.843494,competitor,abb,Ə.D.Məlikov adına 6 nömrəli Birləşmiş Şəhər Xəstəxanası
40.436760,49.843494,competitor,abb,Ə.D.Məlikov adına 6 nömrəli Birləşmiş Şəhər Xəstəxanası
39.526116,47.472789,competitor,abb,Füzuli Müalicə Diaqnostika Mərkəzi
39.451106,47.330362,competitor,abb,Füzuli Rayon Mərkəzi Xəstəxanası
40.578342,45.813172,competitor,abb,Gədəbəy Rayon Mərkəzi Xəstəxanası
40.598669,46.777407,competitor,abb,Goranboy Rayon Mərkəzi Xəstəxanası
 40.659904,47.751667,competitor,abb,Göyça rayon Mərkəzi Xəstəxanası
40.598211,46.328782,competitor,abb,Göygöl Rayon Mərkəzi Xəstəxanası
39.116789,48.601152,competitor,abb,Göytəpə şəhər xəstəxanası
40.031429,48.932229,competitor,abb,Hacıqabul Rayon Mərkəzi Xəstəxanası
39.861672,48.069774,competitor,abb,İmişli Rayon Mərkəzi Xəstəxanası
40.780922,48.159235,competitor,abb,İsmayıllı Rayon Mərkəzi Xəstəxanası
40.384550,49.826568,competitor,abb,K.Y.Fərəcova adına Elmi-Tədqiqat Pediatriya İnstitutu
40.394408,49.835035,competitor,abb,Kliniki Tibbi Mərkəzi
40.394408,49.835035,competitor,abb,Kliniki Tibbi Mərkəzi
40.394408,49.835035,competitor,abb,Kliniki Tibbi Mərkəzi
40.355613,48.159308,competitor,abb,Kürdəmir Rayon Mərkəzi Xəstəxanası
38.774630,48.417656,competitor,abb,Lerik Rayon Mərkəzi Xəstəxanası
38.782374,48.841254,competitor,abb,Lənkəran Müalicə Diaqnostika Mərkəzi
38.753682,48.849797,competitor,abb,Lənkəran Rayon Mərkəzi Xəstəxanası
40.395629,49.804557,competitor,abb,M.A.Topçubaşov adına Elmi Cərrahiyyə Mərkəzi
40.395629,49.804557,competitor,abb,M.A.Topçubaşov adına Elmi Cərrahiyyə Mərkəzi
39.026323,48.682835,competitor,abb,Masallı Rayon Mərkəzi Xəstəxanası
40.381092,49.863999,competitor,abb,Mərkəzi Neftcilər Xəstəxanası
40.381092,49.863999,competitor,abb,Mərkəzi Neftcilər Xəstəxanası
40.760358,47.048937,competitor,abb,Mingəçevir Rayon Mərkəzi Xəstəxanası
40.509340,46.816131,competitor,abb,Naftalan Şəhər Mərkəzi Xəstəxanası
39.374983,49.239415,competitor,abb,Neftçala Rayon Mərkəzi Xəstəxanası
41.059332,47.464521,competitor,abb,Oğuz Rayon Mərkəzi Xəstəxanası
40.393656,49.833317,competitor,abb,Qarayev adına 2 nömrəli Uşaq Xəstəxanası
40.393656,49.833317,competitor,abb,Qarayev adına 2 nömrəli Uşaq Xəstəxanası
41.416404,46.932229,competitor,abb,Qax Rayon Mərkəzi Xəstəxanası
41.092279,45.347997,competitor,abb,Qazax Müalicə Diaqnostika Mərkəzi
40.967384,47.840323,competitor,abb,Qəbələ Müalicə Diaqnostika Mərkəzi
40.967753,47.840789,competitor,abb,Qəbələ Rayon Mərkəzi Xəstəxanası
40.531216,48.937023,competitor,abb,Qobustan Rayon Mərkəzi Xəstəxanası
41.362346,48.568171,competitor,abb,Quba Müalicə Diaqnostika Mərkəzi
41.362531,48.511252,competitor,abb,Quba Regional Perinatal Mərkəzi
40.598494,49.666173,competitor,abb,Qubadlı Rayon Mərkəzi Xəstəxanası
40.372219,49.942488,competitor,abb,Respublika Neyrocərrahiyyə Xəstəxanası
40.372219,49.942488,competitor,abb,Respublika Neyrocərrahiyyə Xəstəxanası
40.380044,49.864927,competitor,abb,Respublika Perinatal Mərkəzi
40.401748,49.805812,competitor,abb,Respublika Uşaq Klinik Xəstəxanası
39.919824,48.352880,competitor,abb,Saatlı Rayon Mərkəzi Xəstəxanası
41.211212,48.994966,competitor,abb,Şabran Rayon Mərkəzi Xəstəxanası
39.578450,48.981458,competitor,abb,Salyan Rayon Mərkəzi Xəstəxanası
40.614871,48.664458,competitor,abb,Şamaxı Müalicə Diaqnostika Mərkəzi
40.638489,48.643880,competitor,abb,Şamaxı Rayon Mərkəzi Xəstəxanası
40.763640,46.402019,competitor,abb,Samux Rayon Mərkəzi Xəstəxanası
41.196057,47.175966,competitor,abb,Şəki Regional Perinatal Mərkəzi
40.830031,46.017904,competitor,abb,Şəmkir rayon Mərkəzi Xəstəxanası
39.967486,48.949797,competitor,abb,Şirvan Müalicə Diaqnostika Mərkəzi
39.951870,48.936824,competitor,abb,Şirvan Şəhər Mərkəzi Xəstəxanası
41.077334,49.114171,competitor,abb,Siyəzən Müalicə-Diaqnostika Mərkəzi
41.080187,49.111566,competitor,abb,Siyəzən Rayon Mərkəzi Poliklinikası
40.598607,49.665652,competitor,abb,Sumqayıt Şəhər Təcili Tibbi Yardım Xəstəxanası
40.600107,49.666846,competitor,abb,Sumqayıt Şəhər Uşaq Xəstəxanası
40.600048,49.666681,competitor,abb,Sumqayıt Şəhər Uşaq Xəstəxanası
40.394047,49.803799,competitor,abb,Şuşa Rayon Mərkəzi Xəstəxanası
40.402011,49.862103,competitor,abb,Talasemiya merkezi
40.338164,46.926285,competitor,abb,Tərtər Rayon Mərkəzi Xəstəxanası
40.989809,45.609014,competitor,abb,Tovuz Rayon Mərkəzi Xəstəxanası
40.511356,47.664866,competitor,abb,Ucar Rayon Mərkəzi Xəstəxanası
40.382334,49.820463,competitor,abb,Uşaq Nevroloji Xəstəxanası
41.461772,48.798612,competitor,abb,Xaçmaz Rayon Mərkəzi Xəstəxanası
40.911784,49.072104,competitor,abb,Xızı Rayon Mərkəzi Xəstəxanası
40.469228,49.628294,competitor,express,Musviqabad Postu DYP
40.438587,49.77644,competitor,express,Ekologiya Postu DYP
40.501562,49.856133,competitor,express,BolMart Mehdiabad
40.450836,49.76495,competitor,express,Azer City super market
0.0,0.0,competitor,express,Spar market Fatmayi
40.475238,49.753099,competitor,express,Araz supermarket 2 (Masazir)
40.458,49.75621,competitor,express,Araz supermarket (Masazir)
40.481342,49.755828,competitor,express,Shok market
40.49627,49.85587,competitor,express,Araz Mehdiabad
40.49449,49.85568,competitor,express,Rahat Market
40.486164,49.838354,competitor,express,Shok market
40.469921,49.62685,competitor,express,Rahat Market
40.5232638,49.6875601,competitor,express,Araz supermarket (Saray)
40.522817,49.68794,competitor,express,Saray Postu DYP
40.522221,49.68882,competitor,express,BolMart Market
40.445847,49.773465,competitor,express,BDYPİ Qeydiyyat-İmtahan İdarəsi 1
40.441141,49.748095,competitor,express,Bazarstore
40.449971,49.745987,competitor,express,Elit Optimal Xırdalan
40.454632,49.745358,competitor,express,Megastore supermarket
40.049747,47.451687,competitor,express,Agcabedi rayonu DYP sobesi
40.044053,47.447172,competitor,express,Bazarstore Ağcabədi
40.050891,47.172676,competitor,express,Alsu Mall
40.052532,47.441929,competitor,express,Neptun supermarket
40.158224,47.160699,competitor,express,Agdam market
40.163065,47.156007,competitor,express,Brend Store
40.124347,47.103405,competitor,express,Agdam rayon DYP sobesi
40.647124,47.472202,competitor,express,Agdas seheri DYP sobesi
41.111736,45.441493,competitor,express,Agstafa seheri DYP sobesi
40.571915,48.388222,competitor,express,Agsu seheri DYP sobesi
40.57795,48.375915,competitor,express,Ağsu Regional Dövlət Miqrasiya Xidməti İdarəsi
40.567185,48.393206,competitor,express,Elit Optimal  Ağsu
40.567203,48.391584,competitor,express,Pasha Sigorta
0.0,0.0,competitor,express,Anbar 1 (Yığım)
0.0,0.0,competitor,express,Anbar 15 ( Yığım)
0.0,0.0,competitor,express,Anbar 18 (Yığım)
0.0,0.0,competitor,express,Anbar 12 (Yığım)
0.0,0.0,competitor,express,Anbar 11 (Yığım)
0.0,0.0,competitor,express,Anbar 9 (Yığım)
0.0,0.0,competitor,express,Anbar 16 (Yığım)
0.0,0.0,competitor,express,Anbar 2 (Yığım)
38.44787,48.874294,competitor,express,Astara seheri DYP sobesi
40.396671,49.838276,competitor,express,Nesimi rayon DYP sobesi
40.413616,49.929211,competitor,express,Nizami rayon DYP sobesi
40.145455,49.45186,competitor,express,Qaradag Postu DYP
40.418669,50.007289,competitor,express,Suraxani rayon DYP sobesi
40.470859,50.11599,competitor,express,Xezer rayon DYP sobesi
40.379915,49.848715,competitor,express,28 May M/S
40.40984,49.84633,competitor,express,Araz supermarket (Avesta)
40.411165,49.814241,competitor,express,Bakcell Memar Acemi
40.398228,49.816482,competitor,express,Araz supermarket
40.4272889,49.8446867,competitor,express,Rahat market
40.42558,49.84391,competitor,express,Rahat Market
40.41901,49.81121,competitor,express,Araz supermarket
40.4256174,49.8187465,competitor,express,Rahat market
40.41435,49.80495,competitor,express,SafaStore Market
40.3544835,49.8169719,competitor,express,BolMart 3 (Oxford)
40.392731,49.816168,competitor,express,Araz supermarket 1 (Lider AS)
40.41859,49.85127,competitor,express,Elit Market
40.40331,49.87237,competitor,express,Rahat market MetroPark
40.4013,49.87625,competitor,express,Xezer Market
40.406466,49.869461,competitor,express,Vergi X/M
40.3968202,49.8785851,competitor,express,Araz supermarket Nerimanov 1
40.38007,49.81097,competitor,express,Araz supermarket
40.381166,49.831255,competitor,express,Araz supermarket (Kömürcü)
40.40147,49.83984,competitor,express,Araz supermarket
40.40749,49.81132,competitor,express,Neptun Market 5
40.42088,49.99714,competitor,express,Bazarstore Suraxani
40.398228,49.816482,competitor,express,BolMart
40.418072,49.840385,competitor,express,Baki Regional Dovlet Miqrasiya Xidmeti Idaresi
40.403229,49.850918,competitor,express,Shamkir Market
40.405197,49.849064,competitor,express,Expressbank MXD filiali 24/7
0.0,0.0,competitor,express,Expressbank MXD filiali 24/7
40.570395,50.043632,competitor,express,Kanan market
40.38792,49.866905,competitor,express,Bazarstore Xetai
40.39426,49.95337,competitor,express,Neptun Market 6
40.390552,49.903118,competitor,express,Shassi
40.3882857,49.870981,competitor,express,Araz supermarket Xetai
40.34396,49.81001,competitor,express,Bazarstore Badamdar
40.35543,49.79752,competitor,express,Baki seher BDYPI
40.355242,49.797626,competitor,express,Baki seher BDYPI
40.41864,49.83858,competitor,express,Gizil Gul market (Neptun)
40.376187,49.961719,competitor,express,Xetai rayon DYP shobesi
40.415581,49.8176,competitor,express,Ruzi Market
40.418818,49.935058,competitor,express,Bazarstore Q.Qarayev
40.4094713,49.9559437,competitor,express,Universal market
40.375344,49.812386,competitor,express,Expressbank Elmlər filialı 24/7
40.516768,49.938666,competitor,express,Neptun market Kurdexani
40.431553,49.954705,competitor,express,Rahat market
40.41777,49.96429,competitor,express,Bazarstore Bakixanov
40.424131,49.960196,competitor,express,Bazarstore (Makromart)
40.4675391,49.8420873,competitor,express,Rahat market
40.43181,49.80854,competitor,express,Rahat Market
40.418459,49.84444,competitor,express,Shassi
40.412601,49.84519,competitor,express,Bazarstore (Makromart)
40.421457,49.799264,competitor,express,Shassi
40.34079,49.779587,competitor,express,Expressbank Naxçıvani filialı 2
40.417462,49.848325,competitor,express,Darnagul market
40.4633134,49.8296123,competitor,express,Qiz Qalasi market 2
40.426606,49.851359,competitor,express,Araz supermarket (7 MKR)
40.414128,49.839067,competitor,express,Endi market
40.419709,49.810723,competitor,express,Kristal Abşeron Binəqədi
40.415928,49.838921,competitor,express,Bazarstore
40.41457,49.845211,competitor,express,Baki Regional Migrasiya İdaresi
40.448173,49.809368,competitor,express,A.Mart market
40.458541,49.841018,competitor,express,Istanbul market
40.47282,49.835644,competitor,express,Nicat market
40.456536,49.842752,competitor,express,Tayqa market
40.414631,49.843514,competitor,express,Megastore supermarket
40.424011,49.826293,competitor,express,№10 Sizin market
40.426354,49.857536,competitor,express,Bineqedi Rayon Mehkemesi
40.425873,49.852989,competitor,express,DIM-Elektron İmtahan Korpusu
40.439039,49.751511,competitor,express,Nur market
40.418483,49.797907,competitor,express,Bakı Beynəlxalq Avtovağzal Kompleksi
40.414675,49.768304,competitor,express,Rahat supermarket Xocasen
40.415801,49.854562,competitor,express,Sürücü Təlim Mərkəzi
40.415833,49.855085,competitor,express,Sürücü Təlim Mərkəzi
40.415801,49.854562,competitor,express,Sürücü Təlim Mərkəzi
40.45014,50.08782,competitor,express,Araz supermarket
40.367096,49.829132,competitor,express,Spar Axundov
40.37604,49.842824,competitor,express,Expressbank Nesimi filiali 24/7
40.36524,49.819985,competitor,express,Sahil Metro kecid
40.507277,50.106063,competitor,express,Araz supermarket 2 (Buzovna)
40.52742,50.09805,competitor,express,Favorit Market
40.39535,49.82805,competitor,express,Neptun Market 7
40.415451,49.828831,competitor,express,Araz supermarket Vorovskiy
40.416033,49.849562,competitor,express,Tayqa market
40.3937865,49.7950441,competitor,express,Bazarstore Yasamal
40.40991,49.95562,competitor,express,Bazarstore 8 km
40.400492,49.851008,competitor,express,Genclik M/S
40.39977,49.85014,competitor,express,Bazarstore Genclik
40.368153,49.964559,competitor,express,Araz supermarket
40.39776,49.82955,competitor,express,Rahat Market
40.39777,49.86903,competitor,express,Neptun 9 market
40.400012,49.865241,competitor,express,Araz supermarket Narimanov 3
40.400223,49.8378,competitor,express,Nerimanov rayon DYP sobesi
40.3926777,49.8061825,competitor,express,VIP Store
40.402753,49.807086,competitor,express,Expressbank Yasamal
40.366356,49.831555,competitor,express,Icheri sheher M/S
40.394287,49.813343,competitor,express,Yasamal rayon DYP sobesi
40.368497,49.820971,competitor,express,Grandmart
40.4092,49.86979,competitor,express,Rahat Market
40.35947,49.96661,competitor,express,Dostum market
40.420101,49.918816,competitor,express,Koroglu M/S
40.54745,49.91118,competitor,express,iL market Kurdaxani
40.303116,49.760205,competitor,express,Araz supermarket (Bine Topdan)
40.3095192,49.7450173,competitor,express,Bazarstore (Aqrovest)
40.30478,49.748451,competitor,express,Expressbank Qaradag filiali
40.32653,49.72674,competitor,express,Elmar Market
40.443813,49.844711,competitor,express,Bineqedi rayon DYP sobesi
40.52613,50.01716,competitor,express,Abseron Market
40.410079,49.813595,competitor,express,NAR Memar Əcəmi
40.4225588,49.8352899,competitor,express,Rahat market
40.51153,49.94165,competitor,express,Araz supermarket (Mehemmedi )
40.37075,49.950442,competitor,express,Rahat market
40.43615,49.84476,competitor,express,Araz supermarket
40.370438,49.810192,competitor,express,Shassi
40.385969,49.954315,competitor,express,Expressbank Ahmedli filiali
40.385339,49.953475,competitor,express,Ahmadli M/S
40.38603,49.95476,competitor,express,Expressbank Ahmedli filiali 24/7
40.4211268,49.8145708,competitor,express,BolMart 1 Millenium
40.396811,49.84226,competitor,express,Bazarstore Nesimi
40.39387,49.84178,competitor,express,Rahat market
40.382768,49.809157,competitor,express,Araz supermarket Yasamal
40.411036,49.86708,competitor,express,Mehelle Market
40.357741,49.834029,competitor,express,Darya market
40.404271,49.841603,competitor,express,Okean market
40.400185,49.88242,competitor,express,Kosmos market
40.397385,49.877903,competitor,express,Bazarstore Montin
40.408756,49.867332,competitor,express,Buta market
40.400439,49.841126,competitor,express,Rahat market
40.400332,49.848903,competitor,express,Market
40.40855,49.862236,competitor,express,INTEGRAL beyond compare
40.415604,49.857361,competitor,express,Cinar Park Biznes Merkezi
40.406296,49.87328,competitor,express,Rahat market
40.395187,49.871052,competitor,express,Montin market
40.414814,49.853134,competitor,express,STEP IT Academy2
40.39327,49.882457,competitor,express,V - Design
40.409968,49.837631,competitor,express,Azərbaycan Kooperasiya Universiteti
40.40313,49.875507,competitor,express,Deniz market
40.404133,49.873417,competitor,express,Bakcell Nərimanov
40.385433,49.851236,competitor,express,BolMart
40.388191,49.857683,competitor,express,Nas Project BOKT
40.390104,49.858871,competitor,express,East Park yaşayış kompleksi
40.413734,49.850521,competitor,express,DIN Hospitali
40.413319,49.853509,competitor,express,KOBİA
40.406746,49.812824,competitor,express,Spar Market (3-cu mkr)
40.396811,49.839356,competitor,express,Bakı Sağlamlıq Mərkəzi /2-ci mərtəbə/
40.409716,49.814923,competitor,express,VTB Bank Əcəmi filialı
40.401157,49.822037,competitor,express,Rahat market
40.401132,49.822172,competitor,express,Rahat supermarket Papanin
40.380236,49.849743,competitor,express,Bakı Dəmiryol Vağzalı
40.409855,49.818845,competitor,express,Eser market
40.395985,49.843381,competitor,express,Spar market
40.378494,49.834133,competitor,express,AvroMart
40.381034,49.844456,competitor,express,Finex Kredit
40.39284,49.838812,competitor,express,Rahat Nesimi 1
40.396076,49.836998,competitor,express,Bazarstore
40.37321,49.96185,competitor,express,BolMart 2 (Tusi)
40.37113,49.84986,competitor,express,Bazarstore Park Bulvar
40.381107,49.863304,competitor,express,Port Bazar Market
40.367108,49.838866,competitor,express,Kukla teatri Kecid
40.33836,49.830482,competitor,express,Sabail rayon DYP sobesi
40.357663,49.833827,competitor,express,Pasa Sigorta
40.3957327,49.819664,competitor,express,Rahat market
40.373406,49.834692,competitor,express,MediClub hospital
40.382415,49.843723,competitor,express,"Bas pasport, qeydiyyat ve miqrasiya idaresi"
40.383412,49.879011,competitor,express,Kaspi Liseyi Ag sheher
40.381,49.845041,competitor,express,BolMart
40.390023,49.830158,competitor,express,STEP IT Academy Tbilisi
40.37743,49.85432,competitor,express,Grandmart
40.37342,49.84005,competitor,express,Oscar Market
40.415085,49.968344,competitor,express,Rahat supermarket
40.403931,49.959347,competitor,express,Megastore Xalqlar
40.399165,49.940066,competitor,express,Spar Market
40.415947,49.932004,competitor,express,Yaxin Sirab market
40.415296,49.926467,competitor,express,Kristal Abşeron Q.Qarayev
40.409339,49.943294,competitor,express,Rahat supermarket Neftçilər
40.399559,49.952656,competitor,express,Lacin T/M
40.397425,49.951995,competitor,express,Bazarstore X.Dostlugu
40.406108,49.947439,competitor,express,STEP IT Academy1
40.420704,49.926048,competitor,express,Lyuksmart market
40.3854,49.87573,competitor,express,Neptun Market 8
40.47417,50.10945,competitor,express,Rahat Market
40.324886,49.779452,competitor,express,Elit T/m
40.321957,49.734562,competitor,express,KingsMart Market
40.325486,49.741464,competitor,express,KingSmart
40.243935,47.801419,competitor,express,Qaradag market
40.329909,49.782996,competitor,express,Elit Optimal Qaradag
40.413225,49.940171,competitor,express,Rahat market
40.399609,49.95121,competitor,express,Lacin T/M 2
40.467057,49.8274064,competitor,express,Qiz Qalasi market 1
40.419753,49.92511,competitor,express,Ruslan 93 market 1
40.41955,49.92552,competitor,express,Araz supermarket 2
40.3989766,49.8601298,competitor,express,Grandmart
40.408946,49.941185,competitor,express,Expressbank Neftciler filiali
40.408946,49.941185,competitor,express,Expressbank Neftciler filiali  24/7
40.37089,49.95508,competitor,express,Neptun 4 market H.Aslanov
40.34049,49.807031,competitor,express,Endi market
40.336201,49.805553,competitor,express,Express market
40.344903,49.838455,competitor,express,Real market
40.342493,49.839473,competitor,express,Bazarstore Bayil
40.372464,49.845265,competitor,express,Bakcell Sahil
40.528401,49.99823,competitor,express,Baku Store
0.0,0.0,competitor,express,Spar supermarket
40.427357,49.939404,competitor,express,Grandmart
40.414743,49.968502,competitor,express,Araz-Fateh market
40.430848,49.954354,competitor,express,Sabunçu r-n Məhkəməsi
40.408445,49.969903,competitor,express,Kaspi Liseyi Bakixanov
40.429096,49.956768,competitor,express,Elit Optimal Bakıxanov
40.436577,49.958805,competitor,express,Rahat market	Bakixanov (Buta)
40.468591,49.935799,competitor,express,SOS MMC
40.337879,49.778126,competitor,express,Araz supermarket Savalan
40.540459,50.008877,competitor,express,Uğur market
40.523827,50.001509,competitor,express,Bereket market
40.533737,50.003853,competitor,express,Elit Optimal Maştağa
40.446761,49.935044,competitor,express,Bolmart Zabrat
40.47942,49.950539,competitor,express,Sabuncu rayon DYP sobesi
40.465641,49.944649,competitor,express,Rahat hipermarket
40.491835,49.953624,competitor,express,BolMart
40.36127,49.95602,competitor,express,VIP Market
40.22334,49.57658,competitor,express,Nariman Market
40.227,49.57601,competitor,express,Optimal Market
40.43249,49.78518,competitor,express,Rahat supermarket Ekologiya 2
40.3763,49.84151,competitor,express,Grandmart
40.38614,49.96076,competitor,express,Bazarstore Baki K/T
40.384371,49.803477,competitor,express,Sevimli Dad Market
40.3834437,49.8383331,competitor,express,BolMart 4 (Teze Bazar)
40.41339,49.94938,competitor,express,Araz supermarket 1 (Neftciler)
40.37751,49.81221,competitor,express,Araz supermarket Elmler
40.377578,49.843432,competitor,express,VTB Bank  28 May filialı
40.379856,49.866924,competitor,express,Araz supermarket Xatai 2
40.38064,49.87234,competitor,express,Yagmur Market
40.38022,49.84261,competitor,express,Grandmart
40.433076,49.983498,competitor,express,Bizim market Suraxani
40.393741,49.93752,competitor,express,Araz supermarket (Hovsan)
40.373183,50.112749,competitor,express,Araz-Hovsan supermarket
40.355617,49.971902,competitor,express,Araz supermarket Y.Guneshli
40.399743,49.976796,competitor,express,Bazarstore Qarachuxur
40.444927,50.00153,competitor,express,Nərmin store
40.39912,49.939778,competitor,express,Araz supermarket Ramana
40.384487,49.97905,competitor,express,BolMart Y/Günəşli
40.487292,50.167969,competitor,express,Polis Akademiyasi
40.373623,49.842629,competitor,express,PARK CENTER
40.375108,49.841,competitor,express,Spar (S.Vurgun)
40.378489,49.840023,competitor,express,World Business Center
40.39663,49.81514,competitor,express,Neptun Market 2
40.394482,49.819632,competitor,express,Chiraq Plaza
40.39778,49.81381,competitor,express,Araz supermarket (20 Yanvar)
40.3925,49.85779,competitor,express,Rahat market Su sonasi
40.38643,49.90605,competitor,express,Araz supermarket (UPD)
40.372705,49.944818,competitor,express,Megastore supermarket
40.378835,49.948194,competitor,express,Şusa market
40.353918,49.96256,competitor,express,Bizim market Gence pr.
40.381467,49.964396,competitor,express,Megastore supermarket
40.368818,49.972458,competitor,express,Megastore supermarket
40.385082,49.95409,competitor,express,NAR Ahmedli
40.390701,49.954198,competitor,express,“Elit Optimal” Xalqlar
40.397425,49.951995,competitor,express,Bazarstore Ukraina
40.371511,49.953608,competitor,express,Grandmart H.Aslanov
40.385071,49.870695,competitor,express,Kaspi International School
40.375696,49.919876,competitor,express,Gunesh market
40.371174,49.931146,competitor,express,Rahat supermarket Nobel
40.370036,49.947855,competitor,express,SAF Market
40.397087,49.952824,competitor,express,Xalqlar Dostlugu M/S
